customer_id,manufacturer_id,society_id,city_id,route_id,store_id,order_id,order_date,category_id,subcategory_id,product_id,product_quantity,selling_price_per_unit,total_cost,subscription,product_addedtobasket_on
2176944,1122016,1120112,1120112,1120224,1120112,339127600,2018-05-02,1122576,1125264,2080176,3,22.6,67.8,0,2018-05-01 22:47:05
3199952,1129744,1122240,1120112,1121008,1120112,338394112,2018-05-02,1123024,1128288,1816528,1,44.64,44.64,0,2018-05-01 19:18:07
4469696,1134336,1126048,1120112,1123472,1120112,338763936,2018-05-02,1122576,1125376,1901872,3,44.0,132.0,0,2018-05-01 18:54:22
1789536,1123024,1125824,1120112,1121344,1120112,338632336,2018-05-02,1123024,1127728,1434832,1,158.0,158.0,0,2018-05-01 16:21:12
2310560,1122016,1125936,1120112,1121344,1120112,338322096,2018-05-02,1122576,1125264,1120336,2,16.01,32.02,1,2018-04-14 01:30:03
2828784,1122016,1127504,1120112,1121792,1120112,338555392,2018-05-02,1122576,1125264,1120336,2,16.01,32.02,1,2018-04-22 01:30:02
3460688,1122016,1127840,1120112,1121680,1120112,338441264,2018-05-02,1122576,1125264,1120112,2,25.38,50.76,1,2018-04-22 01:30:02
3039904,1122016,1120784,1120112,1122576,1120112,338539376,2018-05-02,1122576,1125264,1120112,2,25.38,50.76,1,2018-04-30 19:10:37
2839984,1122016,1120896,1120112,1120448,1120112,338619232,2018-05-02,1122576,1125040,1872976,1,52.13,52.13,0,2018-05-01 22:16:03
4048352,1150128,1120112,1120112,1120224,1120112,339149104,2018-05-02,1123472,1130640,1687504,1,25.0,25.0,0,2018-05-01 23:34:56
3611552,1134336,1133440,1120112,1122016,1120112,338942576,2018-05-02,1122576,1125264,1120560,3,20.01,60.03,0,2018-05-01 17:35:14
4438000,1122016,1122576,1120112,1120672,1120112,338710288,2018-05-02,1122576,1125264,1120224,1,20.38,20.38,0,2018-05-01 15:59:32
1405936,1122016,1120896,1120112,1120448,1120112,338472288,2018-05-02,1122576,1125264,1120112,1,25.38,25.38,1,2018-04-21 01:30:02
2043888,1134336,1122912,1120112,1121680,1120112,338359168,2018-05-02,1122576,1125040,1379840,1,53.09,53.09,0,2018-05-01 18:49:01
3424400,1123248,1120112,1120112,1120224,1120112,338937312,2018-05-02,1122912,1127280,1414000,2,17.85,35.7,0,2018-05-01 17:05:25
2043888,1134896,1122912,1120112,1121680,1120112,338359168,2018-05-02,1122576,1125376,1666224,1,27.27,27.27,1,2018-04-20 01:30:03
3833200,1150128,1135344,1120112,1122800,1120112,338893632,2018-05-02,1122464,1131088,2144352,1,349.0,349.0,0,2018-05-01 11:53:39
2032576,1134336,1120336,1120112,1120112,1120112,338786672,2018-05-02,1122576,1125264,1120672,1,17.01,17.01,1,2018-04-26 01:30:03
4135824,1150128,1135680,1120112,1124144,1120112,339082464,2018-05-02,1123472,1130640,1687952,1,10.0,10.0,0,2018-05-01 21:44:36
4048352,1150128,1120112,1120112,1120224,1120112,339149104,2018-05-02,1123472,1131312,1902656,1,19.0,19.0,0,2018-05-01 23:31:39
4048352,1122016,1120112,1120112,1120224,1120112,339149104,2018-05-02,1122576,1124928,1601376,1,41.55,41.55,0,2018-05-01 23:32:29
3727808,1122016,1133216,1120112,1122016,1120112,338619680,2018-05-02,1122576,1125264,1120112,1,25.38,25.38,1,2018-04-23 01:30:03
4218032,1123248,1124032,1120112,1120560,1120112,338985472,2018-05-02,1122912,1127280,1646400,1,33.32,33.32,0,2018-05-01 19:40:48
2651264,1122016,1123248,1120112,1120672,1120112,339141152,2018-05-02,1122576,1124928,1378608,1,71.22,71.22,0,2018-05-01 23:18:02
1588384,1150128,1121568,1120112,1122576,1120112,338401728,2018-05-02,1123472,1131312,1902656,1,19.0,19.0,0,2018-05-01 13:34:15
2477440,1122688,1122464,1120112,1120896,1120112,339032848,2018-05-02,1122688,1125488,1673728,1,23.0,23.0,0,2018-05-01 20:37:06
1889552,1122016,1122464,1120112,1120896,1120112,338586640,2018-05-02,1122576,1125264,1120224,1,20.38,20.38,0,2018-05-01 07:43:26
3425632,1122016,1122464,1120112,1120896,1120112,339112256,2018-05-02,1122576,1125264,1120224,2,20.38,40.76,0,2018-05-01 22:22:57
4469696,1129072,1126048,1120112,1123472,1120112,338763936,2018-05-02,1122688,1125488,1122576,1,21.3,21.3,0,2018-05-01 18:54:50
1919568,1124368,1121904,1120112,1122464,1120112,338732240,2018-05-02,1123024,1128288,2055984,1,41.44,41.44,0,2018-05-01 16:53:41
3309376,1134336,1122016,1120112,1120784,1120112,338558528,2018-05-02,1122576,1125152,1939280,1,8.79,8.79,0,2018-05-01 21:44:44
4460064,1150128,1141056,1120112,1121904,1120112,338812768,2018-05-02,1123472,1130640,1688064,1,11.0,11.0,0,2018-05-01 17:22:09
3014704,1122688,1126720,1120112,1121568,1120112,338999360,2018-05-02,1122688,1125488,1673616,1,25.0,25.0,0,2018-05-01 20:02:03
1147664,1145424,1120336,1120112,1120112,1120112,339144064,2018-05-02,1122576,1125264,1966160,1,72.0,72.0,0,2018-05-01 23:20:19
3256512,1134336,1129296,1120112,1122352,1120112,338887808,2018-05-02,1122576,1125264,1120560,3,20.01,60.03,0,2018-05-01 11:08:30
1174992,1122016,1120112,1120112,1120224,1120112,338410912,2018-05-02,1122576,1125264,1120224,2,20.38,40.76,1,2018-04-21 01:30:02
1780912,1122016,1121568,1120112,1122576,1120112,338429728,2018-05-02,1122576,1125264,1120224,4,20.38,81.52,1,2018-04-21 01:30:02
1220912,1122016,1120336,1120112,1120112,1120112,338491552,2018-05-02,1122576,1125264,1120112,8,25.38,203.04,1,2018-04-29 19:21:12
1588384,1134336,1121568,1120112,1122576,1120112,338401728,2018-05-02,1122576,1125376,1382752,1,13.2,13.2,0,2018-05-01 21:03:08
3392592,1150128,1121120,1120112,1124256,1120112,338974160,2018-05-02,1123472,1130640,2118368,1,7.0,7.0,0,2018-05-01 19:19:28
4615296,1150128,1156624,1120112,1123920,1120112,339091424,2018-05-02,1123472,1130640,2118368,1,7.0,7.0,0,2018-05-01 21:51:56
4218032,1150128,1124032,1120112,1120560,1120112,338985472,2018-05-02,1123472,1130640,1681344,1,10.0,10.0,0,2018-05-01 19:44:37
3425632,1122016,1122464,1120112,1120896,1120112,339112256,2018-05-02,1122576,1125264,2080176,2,22.6,45.2,0,2018-05-01 22:27:45
3987648,1134336,1122016,1120112,1120784,1120112,338478336,2018-05-02,1122576,1125264,1120448,4,25.01,100.04,1,2018-04-21 01:30:02
3317440,1133664,1120336,1120112,1120112,1120112,338855440,2018-05-02,1123024,1127952,1596784,1,0.0,0.0,0,2018-04-30 22:58:18
3200512,1129072,1135008,1120112,1122800,1120112,339142832,2018-05-02,1122688,1125488,1120896,1,26.75,26.75,0,2018-05-01 23:18:57
4338208,1122016,1122576,1120112,1120672,1120112,338756880,2018-05-02,1122576,1125264,1120224,3,20.38,61.14,1,2018-04-25 01:30:03
4048800,1122016,1135904,1120112,1123024,1120112,339085600,2018-05-02,1122576,1125264,2080176,6,22.6,135.6,0,2018-05-01 21:46:32
1540448,1124592,1123248,1120112,1120672,1120112,338392544,2018-05-02,1122576,1125264,1571024,2,29.5,59.0,0,2018-05-01 21:56:14
4218032,1128176,1124032,1120112,1120560,1120112,338985472,2018-05-02,1122800,1135008,1601264,1,221.73,221.73,0,2018-05-01 19:39:33
2043888,1150128,1122912,1120112,1121680,1120112,338359168,2018-05-02,1123472,1130640,2119152,1,12.0,12.0,0,2018-05-01 18:45:44
4461072,1150128,1126272,1120112,1121344,1120112,339070144,2018-05-02,1123472,1131312,1902656,1,19.0,19.0,0,2018-05-01 21:28:54
3271408,1134336,1127840,1120112,1121680,1120112,338455488,2018-05-02,1122576,1125264,1707888,1,20.01,20.01,1,2018-04-21 01:30:02
1792112,1122016,1121568,1120112,1122576,1120112,339006080,2018-05-02,1122576,1125264,1120112,1,25.38,25.38,0,2018-05-01 20:08:13
3066000,1122016,1122240,1120112,1121008,1120112,338341472,2018-05-02,1122576,1125264,1120224,2,20.38,40.76,1,2018-04-20 01:30:03
2208528,1122016,1155728,1120112,1124032,1120112,338645104,2018-05-02,1122576,1125264,1120112,2,25.38,50.76,1,2018-04-29 21:22:52
4839184,1134560,1139824,1120112,1123248,1120112,339077648,2018-05-02,1122464,1124816,2275952,1,57.6,57.6,0,2018-05-01 22:33:28
4837056,1130528,1140272,1120112,1123360,1120112,339083136,2018-05-02,1122464,1124032,1693328,1,141.5,141.5,0,2018-05-01 21:44:22
4915232,1150128,1134000,1120112,1123248,1120112,338831584,2018-05-02,1123472,1130640,2122848,1,12.0,12.0,0,2018-05-01 22:17:50
1179808,1129072,1120224,1120112,1120336,1120112,338496592,2018-05-02,1122688,1125488,1120896,1,26.75,26.75,0,2018-05-01 21:39:12
3309376,1122016,1122016,1120112,1120784,1120112,338558528,2018-05-02,1122576,1125264,1120224,2,20.38,40.76,1,2018-04-22 01:30:02
2755872,1124592,1124928,1120112,1121232,1120112,338386384,2018-05-02,1122576,1125264,1570912,2,24.0,48.0,1,2018-04-30 11:22:03
4837056,1122016,1140272,1120112,1123360,1120112,339083136,2018-05-02,1122576,1124928,1124368,1,24.09,24.09,0,2018-05-01 21:47:06
3781792,1136016,1121120,1120112,1124256,1120112,339083808,2018-05-02,1123248,1129856,1556464,5,13.3,66.5,0,2018-05-01 21:44:08
4569040,1133776,1135568,1120112,1120560,1120112,338846256,2018-05-02,1122912,1127280,1713600,4,28.31,113.24,0,2018-04-30 21:12:41
2651264,1126048,1123248,1120112,1120672,1120112,339141152,2018-05-02,1122576,1125376,1676080,1,32.0,32.0,0,2018-05-01 23:15:38
1588384,1122688,1121568,1120112,1122576,1120112,338401728,2018-05-02,1122688,1125488,1673840,1,23.0,23.0,0,2018-05-01 13:33:57
2461312,1122016,1121232,1120112,1122688,1120112,338998576,2018-05-02,1122576,1125264,1120112,3,25.38,76.14,0,2018-05-01 20:01:13
3899616,1122016,1127728,1120112,1122688,1120112,338405536,2018-05-02,1122576,1125264,1120224,2,20.38,40.76,1,2018-04-20 01:30:03
3990112,1122016,1120896,1120112,1120448,1120112,338997792,2018-05-02,1122576,1125376,2165968,1,21.9,21.9,0,2018-05-01 20:00:53
4915232,1122464,1134000,1120112,1123248,1120112,338831584,2018-05-02,1122688,1125824,1123696,1,80.0,80.0,0,2018-05-01 20:46:53
4603312,1128624,1120784,1120112,1122576,1120112,338991408,2018-05-02,1122912,1127392,1782256,1,38.28,38.28,0,2018-05-01 19:51:01
4569040,1123584,1135568,1120112,1120560,1120112,338846256,2018-05-02,1122464,1124704,1372336,1,0.0,0.0,0,2018-04-30 21:16:05
4461072,1150128,1126272,1120112,1121344,1120112,339070144,2018-05-02,1123472,1130640,1694000,1,6.0,6.0,0,2018-05-01 21:26:27
2304848,1122016,1127392,1120112,1121792,1120112,338526384,2018-05-02,1122576,1125264,1120112,2,25.38,50.76,1,2018-04-22 01:30:02
4845232,1122016,1139824,1120112,1123248,1120112,338957024,2018-05-02,1122576,1125040,1872976,1,52.13,52.13,0,2018-05-01 18:31:17
3424400,1125040,1120112,1120112,1120224,1120112,338937312,2018-05-02,1123248,1129632,1553888,4,17.39,69.56,0,2018-05-01 17:16:10
3806656,1122016,1120112,1120112,1120224,1120112,338881872,2018-05-02,1122576,1125264,1120336,5,16.01,80.05,0,2018-05-01 10:29:57
4839184,1122016,1139824,1120112,1123248,1120112,339077648,2018-05-02,1122576,1125264,1120112,1,25.38,25.38,0,2018-05-01 21:35:00
4423664,1122016,1120336,1120112,1120112,1120112,339057936,2018-05-02,1122576,1125264,1120224,2,20.38,40.76,0,2018-05-01 21:08:04
3857840,1133888,1127840,1120112,1121680,1120112,338624384,2018-05-02,1122464,1124816,1622992,1,48.67,48.67,0,2018-05-01 12:26:57
2191392,1123248,1122464,1120112,1120896,1120112,339075296,2018-05-02,1122912,1127280,1413664,1,17.85,17.85,0,2018-05-01 21:32:49
2839984,1150128,1120896,1120112,1120448,1120112,338619232,2018-05-02,1123472,1130640,1687392,1,5.0,5.0,0,2018-05-01 22:16:11
2371264,1122016,1127504,1120112,1121792,1120112,338693264,2018-05-02,1122576,1125264,1120224,2,20.38,40.76,1,2018-04-24 01:30:02
4322528,1150128,1125936,1120112,1121344,1120112,339131296,2018-05-02,1123472,1131312,1693776,1,55.0,55.0,0,2018-05-01 22:52:27
3024784,1134336,1132992,1120112,1120560,1120112,339060624,2018-05-02,1122576,1125376,1668240,1,22.0,22.0,0,2018-05-01 21:13:44
4461072,1150128,1126272,1120112,1121344,1120112,339070144,2018-05-02,1123472,1137808,1686944,1,25.0,25.0,0,2018-05-01 21:26:34
1225392,1122016,1120224,1120112,1120336,1120112,339002272,2018-05-02,1122576,1125264,1120224,3,20.38,61.14,0,2018-05-01 20:04:44
1789536,1122016,1125824,1120112,1121344,1120112,338632336,2018-05-02,1122576,1125264,2026640,2,20.35,40.7,1,2018-04-23 01:30:03
3641008,1122016,1127168,1120112,1121456,1120112,338566816,2018-05-02,1122576,1125264,1120112,1,25.38,25.38,1,2018-04-25 01:30:03
3480176,1122016,1121904,1120112,1122464,1120112,339058944,2018-05-02,1122576,1125264,1120112,1,25.38,25.38,0,2018-05-01 21:09:52
1712816,1122016,1123136,1120112,1124144,1120112,338534560,2018-05-02,1122576,1124928,1124256,1,40.66,40.66,0,2018-05-01 22:54:59
4861248,1122016,1134672,1120112,1124144,1120112,338827104,2018-05-02,1122576,1125264,1120224,6,20.38,122.28,1,2018-04-28 16:19:30
3032176,1122016,1127840,1120112,1121680,1120112,339120432,2018-05-02,1122576,1125264,2080176,1,22.6,22.6,0,2018-05-01 22:35:50
2459856,1122016,1136464,1120112,1121120,1120112,339146192,2018-05-02,1122576,1125376,2165968,1,21.9,21.9,0,2018-05-01 23:25:37
3199952,1129072,1122240,1120112,1121008,1120112,338394112,2018-05-02,1122688,1125488,1120784,1,23.4,23.4,0,2018-05-01 19:30:41
2698752,1122016,1129520,1120112,1122352,1120112,338569504,2018-05-02,1122576,1125264,1120224,3,20.38,61.14,1,2018-04-22 01:30:02
3806656,1122016,1120112,1120112,1120224,1120112,338881872,2018-05-02,1122576,1125264,1120224,5,20.38,101.9,0,2018-05-01 11:11:14
4135824,1122016,1135680,1120112,1124144,1120112,339082464,2018-05-02,1122576,1125264,1120224,2,20.38,40.76,0,2018-05-01 21:44:45
4915232,1122016,1134000,1120112,1123248,1120112,338831584,2018-05-02,1122576,1125040,1872976,1,52.13,52.13,1,2018-04-29 11:33:31
2698080,1122016,1127168,1120112,1121456,1120112,338915808,2018-05-02,1122576,1125264,1120336,4,16.01,64.04,0,2018-05-01 14:25:11
2306976,1124592,1127392,1120112,1121792,1120112,338613072,2018-05-02,1122576,1125264,1570912,4,24.0,96.0,1,2018-04-23 01:30:03
2755872,1124592,1124928,1120112,1121232,1120112,338386384,2018-05-02,1122576,1125264,1571024,1,29.5,29.5,1,2018-04-30 11:22:39
2586528,1134336,1125600,1120112,1123136,1120112,339013472,2018-05-02,1122576,1125264,1120448,2,25.01,50.02,0,2018-05-01 20:14:45
2651264,1129632,1123248,1120112,1120672,1120112,339141152,2018-05-02,1122576,1139376,1932896,1,25.86,25.86,0,2018-05-01 23:17:38
4461072,1150128,1126272,1120112,1121344,1120112,339070144,2018-05-02,1123472,1130640,1683024,1,8.0,8.0,0,2018-05-01 21:27:28
1892576,1128288,1122128,1120112,1121120,1120112,338746912,2018-05-02,1122576,1125376,2043664,1,24.0,24.0,1,2018-04-25 01:30:03
2076144,1122688,1120112,1120112,1120224,1120112,338432192,2018-05-02,1122688,1125488,1676304,1,42.0,42.0,0,2018-05-01 22:20:30
2441376,1129072,1122240,1120112,1121008,1120112,338761808,2018-05-02,1122688,1125488,1120896,1,26.75,26.75,1,2018-04-25 01:30:03
3284288,1122016,1126608,1120112,1121344,1120112,338844128,2018-05-02,1122576,1125264,1120336,2,16.01,32.02,0,2018-05-01 20:53:15
1187200,1122016,1120336,1120112,1120112,1120112,338496816,2018-05-02,1122576,1125264,1120224,2,20.38,40.76,1,2018-04-22 01:30:02
2000656,1122016,1122912,1120112,1121680,1120112,338772560,2018-05-02,1122576,1125264,1120112,2,25.38,50.76,1,2018-04-25 01:30:03
4569040,1133776,1135568,1120112,1120560,1120112,338846256,2018-05-02,1122912,1127280,2141552,1,23.25,23.25,0,2018-04-30 21:15:19
2427488,1134336,1127504,1120112,1121792,1120112,338770768,2018-05-02,1122576,1125264,1120672,2,17.01,34.02,1,2018-04-25 01:30:03
4460064,1150128,1141056,1120112,1121904,1120112,338812768,2018-05-02,1123472,1130640,2207184,1,15.0,15.0,0,2018-05-01 17:22:18
3103520,1134336,1140832,1120112,1121232,1120112,338974272,2018-05-02,1122576,1125376,1668240,1,22.0,22.0,0,2018-05-01 19:18:12
3062416,1150128,1120336,1120112,1120112,1120112,339081344,2018-05-02,1123472,1130640,1687504,1,25.0,25.0,0,2018-05-01 21:41:18
1600592,1122016,1120896,1120112,1120448,1120112,338965312,2018-05-02,1122576,1125264,1120224,2,20.38,40.76,0,2018-05-01 18:58:22
1768144,1122016,1122464,1120112,1120896,1120112,339007760,2018-05-02,1122576,1125264,1120224,2,20.38,40.76,0,2018-05-01 20:09:47
4516400,1135904,1140272,1120112,1123360,1120112,339046064,2018-05-02,1123136,1128624,1527120,1,58.33,58.33,0,2018-05-01 20:53:20
1777328,1124592,1122464,1120112,1120896,1120112,338477552,2018-05-02,1122576,1125264,1571024,2,29.5,59.0,1,2018-04-21 01:30:02
3833200,1140496,1135344,1120112,1122800,1120112,338893632,2018-05-02,1124480,1126160,1646624,1,74.1,74.1,0,2018-05-01 11:55:15
1522640,1150128,1120336,1120112,1120112,1120112,339141600,2018-05-02,1123472,1130640,1681344,1,10.0,10.0,0,2018-05-01 23:17:41
2304848,1122016,1127392,1120112,1121792,1120112,338526384,2018-05-02,1122576,1125264,1120224,2,20.38,40.76,1,2018-04-26 01:30:03
3833200,1148224,1135344,1120112,1122800,1120112,338893632,2018-05-02,1122464,1124816,2109072,1,27.5,27.5,0,2018-05-01 11:56:33
4494784,1122464,1126272,1120112,1121344,1120112,339044384,2018-05-02,1122688,1125824,1123584,1,100.0,100.0,0,2018-05-01 20:53:30
2651264,1122016,1123248,1120112,1120672,1120112,339141152,2018-05-02,1122576,1125152,1125600,2,10.32,20.64,0,2018-05-01 23:15:03
3749648,1124368,1160992,1120112,1123472,1120112,338908864,2018-05-02,1123024,1128288,2188592,1,79.27,79.27,0,2018-05-01 23:39:30
1577968,1150128,1123360,1120112,1121456,1120112,338913232,2018-05-02,1123472,1130640,1684256,1,4.0,4.0,0,2018-05-01 19:25:19
4850048,1150128,1156624,1120112,1123920,1120112,339110240,2018-05-02,1123472,1131312,2061920,1,20.0,20.0,0,2018-05-01 22:19:42
2232720,1122016,1122464,1120112,1120896,1120112,338756656,2018-05-02,1122576,1125264,1120336,1,16.01,16.01,1,2018-04-25 01:30:03
1577968,1156064,1123360,1120112,1121456,1120112,338913232,2018-05-02,1122576,1125264,2356816,7,27.9,195.3,0,2018-05-01 14:13:10
2043888,1134336,1122912,1120112,1121680,1120112,338359168,2018-05-02,1122576,1124928,1908816,1,114.12,114.12,0,2018-05-01 18:41:24
1689184,1124592,1126832,1120112,1121568,1120112,339053008,2018-05-02,1122576,1125264,1571024,1,29.5,29.5,0,2018-05-01 21:02:23
3424400,1191344,1120112,1120112,1120224,1120112,338937312,2018-05-02,1124480,1126160,1767248,1,77.27,77.27,0,2018-05-01 17:28:27
4218032,1141952,1124032,1120112,1120560,1120112,338985472,2018-05-02,1123472,1132992,1915760,1,53.89,53.89,0,2018-05-01 19:44:00
4845232,1134336,1139824,1120112,1123248,1120112,338957024,2018-05-02,1122576,1125376,1901872,1,44.0,44.0,0,2018-05-01 18:31:21
2463216,1134336,1123136,1120112,1124144,1120112,338560992,2018-05-02,1122576,1125264,1120672,1,17.01,17.01,1,2018-04-22 01:30:02
2259040,1122016,1122464,1120112,1120896,1120112,338362528,2018-05-02,1122576,1125264,1120224,5,20.38,101.9,1,2018-04-20 01:30:03
1712816,1134336,1123136,1120112,1124144,1120112,338534560,2018-05-02,1122576,1125264,1120560,4,20.01,80.04,1,2018-04-22 01:30:02
1612576,1135904,1122016,1120112,1120784,1120112,339084704,2018-05-02,1124480,1126496,1649872,2,8.89,17.78,0,2018-05-01 22:30:19
1577968,1136464,1123360,1120112,1121456,1120112,338913232,2018-05-02,1122464,1124032,1358000,2,21.5,43.0,0,2018-05-01 19:24:38
4736592,1128288,1155616,1120112,1124032,1120112,339037440,2018-05-02,1122576,1125040,1125040,1,58.0,58.0,0,2018-05-01 20:45:10
1975232,1124368,1122016,1120112,1120784,1120112,339094336,2018-05-02,1123024,1128288,2054528,1,48.64,48.64,0,2018-05-01 21:56:25
4282320,1122016,1125936,1120112,1121344,1120112,339145184,2018-05-02,1122576,1125264,1120224,1,20.38,20.38,0,2018-05-01 23:22:50
2371264,1122016,1127504,1120112,1121792,1120112,338693264,2018-05-02,1122576,1125264,1120112,2,25.38,50.76,1,2018-04-24 01:30:02
4837056,1136464,1140272,1120112,1123360,1120112,339083136,2018-05-02,1122464,1124032,1358000,1,21.5,21.5,0,2018-05-01 21:44:35
4322528,1188768,1125936,1120112,1121344,1120112,339131296,2018-05-02,1122912,1127280,1422960,2,4.4,8.8,0,2018-05-01 23:56:16
4615296,1122016,1156624,1120112,1123920,1120112,339091424,2018-05-02,1122576,1125264,1120112,4,25.38,101.52,0,2018-05-01 21:54:23
1153824,1122016,1120336,1120112,1120112,1120112,338407104,2018-05-02,1122576,1125264,1120224,6,20.38,122.28,1,2018-04-20 01:30:03
1522640,1150128,1120336,1120112,1120112,1120112,339141600,2018-05-02,1123472,1130640,1685040,1,12.0,12.0,0,2018-05-01 23:17:31
3644928,1154384,1134672,1120112,1124144,1120112,339147760,2018-05-02,1123472,1132992,2329040,1,28.0,28.0,0,2018-05-01 23:26:50
4641616,1122016,1120784,1120112,1122576,1120112,338765616,2018-05-02,1122576,1125264,1120224,1,20.38,20.38,1,2018-04-25 01:30:03
2248400,1122016,1123248,1120112,1120672,1120112,338670864,2018-05-02,1122576,1125264,1120112,1,25.38,25.38,1,2018-04-24 01:30:02
3867808,1129072,1127280,1120112,1122912,1120112,338798544,2018-05-02,1122688,1125488,1122576,1,21.3,21.3,0,2018-05-01 15:53:38
2499952,1134336,1124144,1120112,1120560,1120112,339095456,2018-05-02,1122576,1125376,1902096,2,17.5,35.0,0,2018-05-01 22:04:28
4501952,1122016,1136688,1120112,1120784,1120112,338702448,2018-05-02,1122576,1124928,1601376,1,41.55,41.55,0,2018-05-01 21:06:37
4713408,1146992,1120896,1120112,1120448,1120112,338906512,2018-05-02,1122576,1125264,2049376,1,19.8,19.8,0,2018-05-01 13:26:02
4218032,1147552,1124032,1120112,1120560,1120112,338985472,2018-05-02,1123696,1131760,1725472,1,199.75,199.75,0,2018-05-01 19:43:37
1577968,1150128,1123360,1120112,1121456,1120112,338913232,2018-05-02,1123472,1130640,1683696,1,5.0,5.0,0,2018-05-01 19:25:48
4460064,1150128,1141056,1120112,1121904,1120112,338812768,2018-05-02,1123472,1130640,1681792,1,10.0,10.0,0,2018-05-01 17:20:06
3039904,1150128,1120784,1120112,1122576,1120112,338539376,2018-05-02,1123472,1131312,1648192,1,60.0,60.0,0,2018-05-01 22:12:52
1707328,1122016,1127840,1120112,1121680,1120112,338372384,2018-05-02,1122576,1125264,1120224,4,20.38,81.52,1,2018-04-22 01:30:02
4494784,1122688,1126272,1120112,1121344,1120112,339044384,2018-05-02,1122688,1125488,1673840,1,23.0,23.0,0,2018-05-01 20:57:16
3876544,1122016,1127728,1120112,1122688,1120112,338743440,2018-05-02,1122576,1125264,1120224,3,20.38,61.14,1,2018-04-25 01:30:03
2043888,1134336,1122912,1120112,1121680,1120112,338359168,2018-05-02,1122576,1125264,1707888,4,20.01,80.04,1,2018-04-22 01:30:02
1174880,1122016,1120336,1120112,1120112,1120112,338530752,2018-05-02,1122576,1125264,1120112,2,25.38,50.76,1,2018-04-22 01:30:02
4082176,1122016,1141056,1120112,1121904,1120112,338803808,2018-05-02,1122576,1125264,1120112,4,25.38,101.52,1,2018-04-26 01:30:03
4736592,1122016,1155616,1120112,1124032,1120112,339037440,2018-05-02,1122576,1124928,1124368,1,24.09,24.09,0,2018-05-01 20:43:32
2427488,1134336,1127504,1120112,1121792,1120112,338770768,2018-05-02,1122576,1125264,1120448,2,25.01,50.02,1,2018-04-25 01:30:03
4641616,1134896,1120784,1120112,1122576,1120112,338765616,2018-05-02,1122576,1125376,2164736,1,31.82,31.82,0,2018-05-01 22:58:17
1690640,1122688,1120336,1120112,1120112,1120112,338989168,2018-05-02,1122688,1125488,1673840,1,23.0,23.0,0,2018-05-01 19:46:37
4247040,1134336,1139488,1120112,1123248,1120112,338482480,2018-05-02,1122576,1125264,1707888,4,20.01,80.04,1,2018-04-21 01:30:02
1588384,1134896,1121568,1120112,1122576,1120112,338401728,2018-05-02,1122576,1125376,1125488,1,63.64,63.64,1,2018-04-20 01:30:03
2191392,1135904,1122464,1120112,1120896,1120112,339075296,2018-05-02,1124480,1126496,1649872,1,8.89,8.89,0,2018-05-01 21:33:52
1482096,1130528,1120896,1120112,1120448,1120112,339069248,2018-05-02,1122464,1124032,1576400,1,210.0,210.0,0,2018-05-01 21:23:11
4461072,1150128,1126272,1120112,1121344,1120112,339070144,2018-05-02,1123472,1130640,1681344,1,10.0,10.0,0,2018-05-01 21:26:23
4135824,1150128,1135680,1120112,1124144,1120112,339082464,2018-05-02,1123472,1130640,1691760,1,60.0,60.0,0,2018-05-01 21:43:57
1768144,1122016,1122464,1120112,1120896,1120112,339007760,2018-05-02,1122576,1125264,1120112,1,25.38,25.38,0,2018-05-01 20:09:51
1756608,1122016,1122464,1120112,1120896,1120112,339111472,2018-05-02,1122576,1125264,1120224,2,20.38,40.76,0,2018-05-01 22:22:20
1975232,1129072,1122016,1120112,1120784,1120112,339094336,2018-05-02,1122688,1125488,1120896,1,26.75,26.75,0,2018-05-01 21:59:11
4461296,1122016,1121120,1120112,1124256,1120112,338486736,2018-05-02,1122576,1125264,2026640,1,20.35,20.35,1,2018-04-21 01:30:02
4505648,1122016,1121680,1120112,1121120,1120112,338703792,2018-05-02,1122576,1125264,1120112,5,25.38,126.9,1,2018-04-30 08:51:51
4460064,1135904,1141056,1120112,1121904,1120112,338812768,2018-05-02,1122464,1124816,2092944,1,35.55,35.55,0,2018-05-01 16:21:20
1521184,1134336,1124704,1120112,1121232,1120112,338386720,2018-05-02,1122576,1124928,1908816,1,114.12,114.12,0,2018-05-01 19:50:30
1121904,1150128,1120112,1120112,1120224,1120112,338329040,2018-05-02,1123472,1130640,1688960,1,8.0,8.0,0,2018-05-01 18:43:21
1522640,1150128,1120336,1120112,1120112,1120112,339141600,2018-05-02,1123472,1130640,1688064,1,11.0,11.0,0,2018-05-01 23:17:06
1777328,1122016,1122464,1120112,1120896,1120112,338477552,2018-05-02,1122576,1125264,1120336,3,16.01,48.03,1,2018-04-23 01:30:03
4603312,1134336,1120784,1120112,1122576,1120112,338991408,2018-05-02,1122576,1125264,1120560,2,20.01,40.02,0,2018-05-01 19:49:33
2040528,1122016,1120336,1120112,1120112,1120112,338333744,2018-05-02,1122576,1125264,1120112,2,25.38,50.76,1,2018-04-20 01:30:03
2135840,1122016,1125376,1120112,1123136,1120112,338527280,2018-05-02,1122576,1125264,1120224,4,20.38,81.52,1,2018-04-22 01:30:02
3199952,1131872,1122240,1120112,1121008,1120112,338394112,2018-05-02,1123024,1127728,1636992,1,37.5,37.5,0,2018-05-01 19:26:53
4322528,1150128,1125936,1120112,1121344,1120112,339131296,2018-05-02,1123472,1130640,1650992,1,8.0,8.0,0,2018-05-01 23:58:58
